,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion
132,2016,Stroke,Minnesota,2197,5523409.0,39.78,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
133,2016,Stroke,Michigan,4874,9951890.0,48.980000000000004,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
134,2016,Stroke,Massachusetts,2468,6826022.0,36.16,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
135,2016,Stroke,Maryland,2709,6004692.0,45.11,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
136,2016,Stroke,Maine,663,1331370.0,49.8,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
137,2016,Stroke,Louisiana,2322,4678215.0,49.63,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
138,2016,Stroke,Kentucky,2057,4438229.0,46.35,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
139,2016,Stroke,Kansas,1363,2911263.0,46.82,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
140,2016,Stroke,Iowa,1388,3131785.0,44.32,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
141,2016,Stroke,Indiana,3040,6633344.0,45.83,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
142,2016,Stroke,Illinois,5658,12826895.0,44.11,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
143,2016,Stroke,Idaho,682,1682930.0,40.52,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
144,2016,Stroke,Hawaii,675,1428105.0,47.27,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
145,2016,Stroke,Georgia,4349,10304763.0,42.2,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
146,2016,Stroke,Florida,11854,20629982.0,57.46,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
147,2016,Stroke,District of Columbia,252,686575.0,36.7,,,,,,,,,,,,,,,,,,
148,2016,Stroke,Delaware,506,949216.0,53.31,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
149,2016,Stroke,Connecticut,1269,3578674.0,35.46,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
150,2016,Stroke,Colorado,1927,5540921.0,34.78,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
151,2016,Stroke,California,15680,39209127.0,39.989999999999995,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
152,2016,Stroke,Arkansas,1643,2990410.0,54.94,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
153,2016,Stroke,Arizona,2556,6945452.0,36.8,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
154,2016,Stroke,Alaska,196,741504.0,26.43,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
155,2016,Stroke,Alabama,2967,4864745.0,60.99,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
156,2016,Kidney disease,Wyoming,66,584290.0,11.3,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
157,2016,Kidney disease,Wisconsin,960,5772958.0,16.63,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
158,2016,Kidney disease,West Virginia,481,1830929.0,26.27,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
159,2016,Kidney disease,Washington,532,7294680.0,7.290000000000001,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
160,2016,Kidney disease,Virginia,1543,8410946.0,18.35,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
161,2016,Kidney disease,Vermont,30,623644.0,4.81,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
162,2016,Kidney disease,Utah,370,3042613.0,12.16,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
163,2016,Kidney disease,United States,50046,323071342.0,15.49,,,,,,,,,,,,,,,,,,
164,2016,Kidney disease,Texas,4125,27937492.0,14.77,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
165,2016,Kidney disease,Tennessee,1150,6645011.0,17.31,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
166,2016,Kidney disease,South Dakota,90,862890.0,10.43,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
167,2016,Kidney disease,South Carolina,897,4958235.0,18.09,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
168,2016,Kidney disease,Rhode Island,141,1057063.0,13.34,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
169,2016,Kidney disease,Pennsylvania,2813,12783538.0,22.0,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
170,2016,Kidney disease,Oregon,398,4091404.0,9.73,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
171,2016,Kidney disease,Oklahoma,577,3926769.0,14.69,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
172,2016,Kidney disease,Ohio,2262,11635003.0,19.439999999999998,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
173,2016,Kidney disease,North Dakota,106,754353.0,14.05,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
174,2016,Kidney disease,North Carolina,2002,10156679.0,19.71,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
175,2016,Kidney disease,New York,2385,19641589.0,12.139999999999999,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
176,2016,Kidney disease,New Mexico,293,2092789.0,14.000000000000002,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
177,2016,Kidney disease,New Jersey,1535,8874516.0,17.3,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
178,2016,Kidney disease,New Hampshire,161,1342373.0,11.99,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
179,2016,Kidney disease,Nevada,274,2919772.0,9.379999999999999,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
180,2016,Kidney disease,Nebraska,220,1905924.0,11.540000000000001,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
181,2016,Kidney disease,Montana,155,1040863.0,14.89,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
182,2016,Kidney disease,Missouri,1483,6087203.0,24.36,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
183,2016,Kidney disease,Mississippi,763,2988298.0,25.53,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
184,2016,Kidney disease,Minnesota,588,5523409.0,10.65,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
185,2016,Kidney disease,Michigan,1791,9951890.0,18.0,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
186,2016,Kidney disease,Massachusetts,1139,6826022.0,16.689999999999998,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
187,2016,Kidney disease,Maryland,823,6004692.0,13.71,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
188,2016,Kidney disease,Maine,239,1331370.0,17.95,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
189,2016,Kidney disease,Louisiana,1153,4678215.0,24.65,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
190,2016,Kidney disease,Kentucky,1034,4438229.0,23.3,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
191,2016,Kidney disease,Kansas,533,2911263.0,18.310000000000002,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
192,2016,Kidney disease,Iowa,352,3131785.0,11.24,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
193,2016,Kidney disease,Indiana,1411,6633344.0,21.27,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
194,2016,Kidney disease,Illinois,2518,12826895.0,19.63,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
195,2016,Kidney disease,Idaho,190,1682930.0,11.29,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
196,2016,Kidney disease,Hawaii,215,1428105.0,15.049999999999999,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
197,2016,Kidney disease,Georgia,1864,10304763.0,18.09,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
198,2016,Kidney disease,Florida,3144,20629982.0,15.24,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
199,2016,Kidney disease,District of Columbia,57,686575.0,8.3,,,,,,,,,,,,,,,,,,
200,2016,Kidney disease,Delaware,208,949216.0,21.91,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
201,2016,Kidney disease,Connecticut,570,3578674.0,15.93,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
202,2016,Kidney disease,Colorado,491,5540921.0,8.86,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
203,2016,Kidney disease,California,3640,39209127.0,9.28,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
204,2016,Kidney disease,Arkansas,722,2990410.0,24.14,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
205,2016,Kidney disease,Arizona,487,6945452.0,7.01,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
206,2016,Kidney disease,Alaska,53,741504.0,7.1499999999999995,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
207,2016,Kidney disease,Alabama,1012,4864745.0,20.8,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
208,2016,Influenza and pneumonia,Wyoming,99,584290.0,16.939999999999998,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
209,2016,Influenza and pneumonia,Wisconsin,888,5772958.0,15.379999999999999,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
210,2016,Influenza and pneumonia,West Virginia,423,1830929.0,23.1,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
211,2016,Influenza and pneumonia,Washington,815,7294680.0,11.17,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
212,2016,Influenza and pneumonia,Virginia,1177,8410946.0,13.99,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
213,2016,Influenza and pneumonia,Vermont,59,623644.0,9.46,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,57808.0,26.0,18.7,68.6,12.7,15.80%,5.2,27.1,30.4
214,2016,Influenza and pneumonia,Utah,380,3042613.0,12.49,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,65325.0,22.0,29.9,61.6,8.5,8.90%,8.3,25.4,24.5
215,2016,Influenza and pneumonia,United States,51537,323071342.0,15.950000000000001,,,,,,,,,,,,,,,,,,
216,2016,Influenza and pneumonia,Texas,2860,27937492.0,10.24,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,57051.0,46.0,26.0,64.1,9.9,15.70%,8.6,34.8,32.5
217,2016,Influenza and pneumonia,Tennessee,1533,6645011.0,23.07,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,48708.0,28.0,22.4,65.2,12.4,22.60%,7.7,29.6,38.7
218,2016,Influenza and pneumonia,South Dakota,195,862890.0,22.6,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,54126.0,5.0,24.7,61.0,14.3,19.30%,5.4,32.3,30.8
219,2016,Influenza and pneumonia,South Carolina,690,4958235.0,13.919999999999998,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,48781.0,30.0,22.0,65.9,12.1,18.80%,7.4,26.6,38.1
220,2016,Influenza and pneumonia,Rhode Island,165,1057063.0,15.61,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,61043.0,23.0,19.6,65.9,14.5,14.90%,7.6,30.7,33.1
221,2016,Influenza and pneumonia,Pennsylvania,2491,12783538.0,19.49,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,56951.0,44.0,20.8,63.6,15.6,18.70%,9.7,30.3,32.6
222,2016,Influenza and pneumonia,Oregon,452,4091404.0,11.05,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,56119.0,18.0,21.1,66.1,12.8,16.10%,7.7,28.7,30.1
223,2016,Influenza and pneumonia,Oklahoma,546,3926769.0,13.900000000000002,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,49767.0,17.0,24.4,62.4,13.2,20.10%,7.9,32.8,37.7
224,2016,Influenza and pneumonia,Ohio,2187,11635003.0,18.8,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,52407.0,40.0,22.3,64.4,13.3,21.10%,9.0,31.5,34.7
225,2016,Influenza and pneumonia,North Dakota,134,754353.0,17.76,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,61285.0,1.0,23.3,62.0,14.7,18.30%,4.5,31.9,29.5
226,2016,Influenza and pneumonia,North Carolina,1896,10156679.0,18.67,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,50320.0,34.0,22.4,65.6,12.0,17.20%,7.4,31.8,34.7
227,2016,Influenza and pneumonia,New York,4513,19641589.0,22.98,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,62765.0,37.0,20.9,66.2,12.9,14.10%,7.0,25.5,29.4
228,2016,Influenza and pneumonia,New Mexico,353,2092789.0,16.869999999999997,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,46718.0,8.0,23.4,64.9,11.7,17.50%,5.8,28.3,30.5
229,2016,Influenza and pneumonia,New Jersey,1208,8874516.0,13.61,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,76475.0,49.0,22.0,64.8,13.2,13.70%,8.3,27.4,33.0
230,2016,Influenza and pneumonia,New Hampshire,203,1342373.0,15.120000000000001,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,71305.0,4.0,19.3,68.7,12.0,15.70%,5.0,26.6,30.0
231,2016,Influenza and pneumonia,Nevada,567,2919772.0,19.42,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,55434.0,43.0,22.9,66.1,11.0,17.60%,8.8,25.8,32.6
232,2016,Influenza and pneumonia,Nebraska,342,1905924.0,17.94,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,56675.0,14.0,24.8,61.6,13.6,15.40%,7.1,32.0,30.6
233,2016,Influenza and pneumonia,Montana,147,1040863.0,14.12,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,50801.0,13.0,21.8,64.8,13.4,17.20%,6.8,25.5,29.0
234,2016,Influenza and pneumonia,Missouri,1150,6087203.0,18.89,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,51542.0,15.0,22.6,63.9,13.5,20.80%,7.9,31.7,32.0
235,2016,Influenza and pneumonia,Mississippi,785,2988298.0,26.27,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,42009.0,6.0,23.9,64.0,12.1,22.20%,7.6,37.3,40.8
236,2016,Influenza and pneumonia,Minnesota,529,5523409.0,9.58,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,65699.0,2.0,23.3,64.6,12.1,14.50%,7.1,27.8,26.6
237,2016,Influenza and pneumonia,Michigan,1672,9951890.0,16.8,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,52668.0,29.0,21.8,65.9,12.3,19.30%,8.3,32.5,34.7
238,2016,Influenza and pneumonia,Massachusetts,1251,6826022.0,18.33,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,74167.0,25.0,20.0,66.5,13.5,13.70%,6.0,23.6,28.6
239,2016,Influenza and pneumonia,Maryland,1025,6004692.0,17.07,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,78916.0,31.0,22.3,66.4,11.3,13.80%,8.3,29.9,32.4
240,2016,Influenza and pneumonia,Maine,231,1331370.0,17.349999999999998,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,53024.0,12.0,18.9,66.7,14.4,17.30%,6.5,29.9,34.8
241,2016,Influenza and pneumonia,Louisiana,720,4678215.0,15.39,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,46710.0,42.0,23.7,64.7,11.6,23.10%,8.0,35.5,39.0
242,2016,Influenza and pneumonia,Kentucky,888,4438229.0,20.01,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,46535.0,27.0,22.7,64.8,12.5,24.60%,8.2,34.2,39.4
243,2016,Influenza and pneumonia,Kansas,522,2911263.0,17.93,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,55477.0,16.0,24.5,62.2,13.3,17.40%,6.9,31.2,32.8
244,2016,Influenza and pneumonia,Iowa,504,3131785.0,16.09,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,56570.0,9.0,23.3,61.8,14.9,17.10%,7.2,32.0,31.5
245,2016,Influenza and pneumonia,Indiana,962,6633344.0,14.499999999999998,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,52182.0,48.0,23.6,64.0,12.4,21.80%,8.7,32.5,35.2
246,2016,Influenza and pneumonia,Illinois,2178,12826895.0,16.98,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,61229.0,47.0,22.6,65.3,12.1,15.50%,9.6,31.6,32.2
247,2016,Influenza and pneumonia,Idaho,207,1682930.0,12.3,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,50985.0,20.0,25.8,62.9,11.3,14.30%,6.7,27.4,29.8
248,2016,Influenza and pneumonia,Hawaii,507,1428105.0,35.5,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,74923.0,36.0,21.4,65.3,13.3,12.80%,5.8,23.8,30.6
249,2016,Influenza and pneumonia,Georgia,1423,10304763.0,13.81,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,52977.0,32.0,24.1,66.3,9.6,17.50%,8.6,31.4,33.1
250,2016,Influenza and pneumonia,Florida,2808,20629982.0,13.61,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,50883.0,33.0,20.0,62.4,17.6,16.10%,7.1,27.4,34.6
251,2016,Influenza and pneumonia,District of Columbia,78,686575.0,11.360000000000001,,,,,,,,,,,,,,,,,,
252,2016,Influenza and pneumonia,Delaware,132,949216.0,13.91,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,63036.0,24.0,21.3,65.7,13.0,17.00%,8.6,30.7,34.9
253,2016,Influenza and pneumonia,Connecticut,572,3578674.0,15.98,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,73781.0,38.0,20.7,65.5,13.8,12.70%,7.7,26.0,30.5
254,2016,Influenza and pneumonia,Colorado,533,5540921.0,9.62,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,65458.0,10.0,22.5,67.8,9.7,14.60%,6.7,22.3,25.9
255,2016,Influenza and pneumonia,California,5981,39209127.0,15.25,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,67169.0,50.0,22.9,66.5,10.6,11.30%,11.9,25.0,28.4
256,2016,Influenza and pneumonia,Arkansas,623,2990410.0,20.830000000000002,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,43813.0,7.0,23.5,62.5,14.0,22.30%,7.1,35.7,41.3
257,2016,Influenza and pneumonia,Arizona,885,6945452.0,12.740000000000002,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,53510.0,39.0,23.3,63.7,13.0,15.60%,9.7,29.0,30.7
258,2016,Influenza and pneumonia,Alaska,61,741504.0,8.23,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,76114.0,19.0,25.0,69.3,5.7,21.00%,7.4,31.4,31.8
259,2016,Influenza and pneumonia,Alabama,987,4864745.0,20.29,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,46472.0,35.0,22.5,64.5,13.0,20.90%,8.4,35.7,41.9
260,2016,Heart disease,Wyoming,1051,584290.0,179.88,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,60938.0,11.0,23.6,64.7,11.7,18.70%,5.0,27.7,30.8
261,2016,Heart disease,Wisconsin,11526,5772958.0,199.66,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,56759.0,3.0,22.1,64.8,13.1,16.00%,6.8,30.7,30.8
262,2016,Heart disease,West Virginia,4767,1830929.0,260.36,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,44061.0,45.0,22.4,62.3,15.3,26.00%,7.8,37.7,43.5
263,2016,Heart disease,Washington,11161,7294680.0,153.0,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,66174.0,21.0,22.2,66.6,11.2,13.50%,8.0,28.6,29.5
264,2016,Heart disease,Virginia,14124,8410946.0,167.92000000000002,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,68766.0,41.0,22.1,66.7,11.2,16.40%,7.2,29.0,32.4
